Date,Price,Open,High,Low,Vol.,Change %
5/12/2015,92.64,91.12,92.73,90.32,322.58K,1.25%
5/13/2015,91.4,92.65,93.26,91.22,467.24K,-1.34%
5/14/2015,93.31,91.69,93.34,91.42,323.05K,2.09%
5/15/2015,94.31,93.64,94.46,93.06,200.96K,1.07%
5/18/2015,94.53,93.62,94.71,93.39,271.54K,0.23%
5/19/2015,94.53,94.29,94.96,93.78,196.48K,0.00%
5/20/2015,94.63,94.58,95.27,94.08,204.92K,0.11%
5/21/2015,93.74,94.55,95.12,93.4,179.97K,-0.94%
5/22/2015,93.48,93.38,94.33,92.97,274.81K,-0.28%
5/26/2015,93.33,93.19,93.37,92.45,215.54K,-0.16%
5/27/2015,94.48,93.36,94.7,93.36,225.49K,1.23%
5/28/2015,94.43,94.48,94.78,93.8,369.70K,-0.05%
5/29/2015,92.73,94.43,94.6,92.5,630.55K,-1.80%
6/1/2015,93.6,92.94,94.32,92.61,403.55K,0.94%
6/2/2015,92.92,93.28,93.41,92.22,290.76K,-0.73%
6/3/2015,91.48,92.68,92.68,91.43,259.86K,-1.55%
6/4/2015,91.63,91.37,92.08,90.96,319.38K,0.16%
6/5/2015,89.98,90.4,90.83,89.78,523.61K,-1.80%
6/8/2015,90.62,90.07,90.92,89.06,394.68K,0.71%
6/9/2015,89.9,90.49,90.81,89.79,214.10K,-0.79%
6/10/2015,90.29,89.93,91.31,89.56,300.53K,0.43%
6/11/2015,91.9,90.86,92.52,90.5,383.49K,1.78%
6/12/2015,91.21,91.57,92.35,90.02,216.92K,-0.75%
6/15/2015,91.22,91.16,91.44,90.61,309.25K,0.01%
6/16/2015,91.83,91.2,92.22,90.91,386.67K,0.67%
6/17/2015,92.7,92.11,92.8,91.32,313.56K,0.95%
6/18/2015,93.3,92.71,94.06,92.37,397.87K,0.65%
6/19/2015,93.23,93.02,93.55,92.39,387.20K,-0.08%
6/22/2015,92.5,93.32,93.83,92.37,179.93K,-0.78%
6/23/2015,91.62,92.33,93.46,91.37,303.66K,-0.95%
6/24/2015,90.19,91.57,91.77,90.17,260.51K,-1.56%
6/25/2015,88.92,90,90.56,88.83,414.49K,-1.41%
6/26/2015,88.67,89.09,89.13,88.2,404.58K,-0.28%
6/29/2015,87.34,88.25,89.53,87.34,410.55K,-1.50%
6/30/2015,87.46,87.84,88.4,86.84,385.24K,0.14%
7/1/2015,88.9,87.93,88.94,86.78,459.37K,1.65%
7/2/2015,88.86,89.94,90.46,88.61,271.17K,-0.04%
7/6/2015,89.74,88.81,90.28,88.73,354.31K,0.99%
7/7/2015,91.01,90.06,91.67,89.91,444.07K,1.42%
7/8/2015,90.98,90.4,91.24,90.35,357.63K,-0.03%
7/9/2015,90.08,91.16,91.3,90.08,259.80K,-0.99%
7/10/2015,90.65,90.2,91.27,90.19,237.43K,0.63%
7/13/2015,90.86,90.79,92.46,90.41,251.84K,0.23%
7/14/2015,91.28,91.03,91.6,90.25,181.11K,0.46%
7/15/2015,91.48,90.99,91.81,90.61,213.95K,0.22%
7/16/2015,92.41,91.64,92.6,91.64,256.02K,1.02%
7/17/2015,91.82,92.58,92.82,91.74,344.47K,-0.64%
7/20/2015,92.03,91.75,92.48,91.47,139.93K,0.23%
7/21/2015,92.16,92.08,92.64,91.68,405.60K,0.14%
7/22/2015,93.12,92.08,93.32,92.08,334.28K,1.04%
7/23/2015,91.87,93.39,93.39,91.37,257.10K,-1.34%
7/24/2015,92.51,91.75,93.01,91.6,315.18K,0.70%
7/27/2015,92.64,92.81,93.38,92.33,276.42K,0.14%
7/28/2015,92.64,91.51,93.5,91,328.67K,0.00%
7/29/2015,93.59,92.64,93.77,91.91,367.74K,1.03%
7/30/2015,92.6,93.43,93.8,92.23,325.98K,-1.06%
7/31/2015,92.71,93.34,93.97,92.62,357.38K,0.12%
8/3/2015,94.19,92.87,94.21,92.87,264.21K,1.60%
8/4/2015,93.36,93.59,94.43,93.13,208.45K,-0.88%
8/5/2015,92.55,93.54,94.13,91.98,291.32K,-0.87%
8/6/2015,92.22,92.55,92.81,90.83,265.13K,-0.36%
8/7/2015,92.61,92.22,92.7,91.45,221.95K,0.42%
8/10/2015,92.16,92.88,92.99,91.73,187.29K,-0.49%
8/11/2015,92.44,92.03,93.54,91.32,250.80K,0.30%
8/12/2015,92.2,92.19,92.33,91.04,229.11K,-0.26%
8/13/2015,92.27,91.66,92.81,90.79,231.46K,0.08%
8/14/2015,93.76,91.95,93.86,91.53,311.40K,1.61%
8/17/2015,94.79,93.76,94.8,93.29,380.73K,1.10%
8/18/2015,94.87,94.45,95.13,94.06,121.70K,0.08%
8/19/2015,94.56,94.1,95.05,93.76,156.12K,-0.33%
8/20/2015,94.46,94.34,95.21,93.34,349.49K,-0.11%
8/21/2015,92.23,93.87,94.11,92.22,379.60K,-2.36%
8/24/2015,88.18,89.91,91.54,88.11,653.49K,-4.39%
8/25/2015,85.87,89.97,90.4,85.57,607.22K,-2.62%
8/26/2015,87.55,87.44,87.88,85.83,373.51K,1.96%
8/27/2015,88.28,88.5,89.08,87.09,454.53K,0.83%
8/28/2015,88.44,88.38,88.93,87.52,273.35K,0.18%
8/31/2015,85.99,88.4,88.61,85.86,763.72K,-2.77%
9/1/2015,84.24,84.82,85.5,83.71,397.20K,-2.04%
9/2/2015,85.34,84.85,85.45,84.33,255.21K,1.31%
9/3/2015,85.4,85.59,86.4,85.07,156.58K,0.07%
9/4/2015,83.4,84.62,84.62,82.91,179.36K,-2.34%
9/8/2015,84.45,84.52,85.06,83.41,402.82K,1.26%
9/9/2015,84.22,85.31,85.31,83.93,366.07K,-0.27%
9/10/2015,84.38,84.05,85.29,83.83,356.74K,0.19%
9/11/2015,86.23,84.33,86.26,84,351.34K,2.19%
9/14/2015,86.58,86.53,86.67,85.72,225.25K,0.41%
9/15/2015,87.66,86.67,87.74,86.02,247.82K,1.25%
9/16/2015,88.79,87.53,89.17,87.53,263.60K,1.29%
9/17/2015,89.55,88.88,90.83,87.91,265.12K,0.86%
9/18/2015,88.92,88.68,90.23,88.48,504.46K,-0.70%
9/21/2015,89.35,88.86,90.24,88.86,357.14K,0.48%
9/22/2015,87.31,88.71,89.3,87.26,401.04K,-2.28%
9/23/2015,89.55,87.76,90.21,87.7,854.80K,2.57%
9/24/2015,88.74,89.44,89.9,88.14,379.59K,-0.90%
9/25/2015,87.91,88.48,89.78,87.81,414.51K,-0.94%
9/28/2015,85.45,87.06,87.97,84.69,421.21K,-2.80%
9/29/2015,85.62,85.46,86.04,84.77,653.44K,0.20%
9/30/2015,84.67,86.06,86.28,84.23,716.46K,-1.11%
10/1/2015,84.49,84.99,85.19,83.95,652.77K,-0.21%
10/2/2015,85.66,84.2,85.66,83.92,455.28K,1.38%
10/5/2015,87.66,86.29,87.75,84.12,292.04K,2.33%
10/6/2015,87.63,87.48,88.11,87.07,298.82K,-0.03%
10/7/2015,88.38,87.59,88.75,87.59,473.27K,0.86%
10/8/2015,90.73,89.59,91.26,89.25,931.15K,2.66%
10/9/2015,89.94,90.89,91.78,89.4,359.28K,-0.87%
10/12/2015,90.4,90.17,90.83,90.12,440.31K,0.51%
10/13/2015,92.25,91.25,92.32,90.33,790.00K,2.05%
10/14/2015,91.95,92.48,92.88,91.8,987.39K,-0.33%
10/15/2015,92.43,91.94,94.19,91.87,450.75K,0.52%
10/16/2015,93.04,92.43,93.36,92.06,497.20K,0.66%
10/19/2015,94.41,93.06,94.48,92.5,376.42K,1.47%
10/20/2015,94.36,94.38,96.86,93.99,263.13K,-0.05%
10/21/2015,93.99,94.97,95.37,93.51,511.40K,-0.39%
10/22/2015,90.65,94.43,95.03,90.64,1.17M,-3.55%
10/23/2015,90.4,90.32,91.08,89.88,961.52K,-0.28%
10/26/2015,89.19,90.66,90.86,88.96,689.00K,-1.34%
10/27/2015,89.53,89.19,89.78,88.86,626.14K,0.38%
10/28/2015,90.42,89.82,90.46,88.24,521.12K,0.99%
10/29/2015,90.31,90.42,92.05,89.68,402.74K,-0.12%
10/30/2015,89.74,90.37,90.91,89.48,467.29K,-0.63%
11/2/2015,91.41,89.59,91.49,89.22,377.84K,1.86%
11/3/2015,91.24,90.44,91.39,88.7,590.13K,-0.19%
11/4/2015,91.16,91.12,91.61,90.53,461.69K,-0.09%
11/5/2015,92.69,91.51,93.01,90.93,578.04K,1.68%
11/6/2015,89.39,91.59,91.78,88.7,607.92K,-3.56%
11/9/2015,87.6,88.44,88.44,87.08,399.17K,-2.00%
11/10/2015,88.81,87.5,88.88,87.25,268.90K,1.38%
11/11/2015,89.11,89.17,89.64,88.62,239.74K,0.34%
11/12/2015,88.75,88.92,89.84,88.36,377.56K,-0.40%
11/13/2015,87.49,88.93,89.01,87.31,348.76K,-1.42%
11/16/2015,88.67,87.46,88.67,87.31,180.23K,1.35%
11/17/2015,88.44,88.19,89.24,88.19,158.61K,-0.26%
11/18/2015,89.31,88.68,89.36,88,301.55K,0.98%
11/19/2015,90.41,89.53,90.56,88.98,295.34K,1.23%
11/20/2015,91.1,90.71,91.4,90.28,305.33K,0.76%
11/23/2015,91.49,90.93,92.12,90.87,171.25K,0.43%
11/24/2015,91.44,90.72,92.1,90.61,369.73K,-0.05%
11/25/2015,91.51,91.66,91.84,91.12,254.13K,0.08%
11/27/2015,92.47,91.62,92.58,91.32,272.70K,1.05%
11/30/2015,92.09,92.68,92.81,91.63,608.38K,-0.41%
12/1/2015,93.05,92.09,93.14,91.64,280.00K,1.04%
12/2/2015,91.02,92.74,93,90.82,377.79K,-2.18%
12/3/2015,89.34,90.83,91.57,89.05,343.12K,-1.85%
12/4/2015,90.79,89.57,91.13,89.57,472.40K,1.62%
12/7/2015,90.03,90.67,90.87,89.64,310.54K,-0.84%
12/8/2015,90.43,90,90.74,89.55,484.19K,0.44%
12/9/2015,89.23,89.98,90.75,88.85,296.92K,-1.33%
12/10/2015,88.71,89.27,89.66,88.47,417.03K,-0.58%
12/11/2015,88.75,88.36,89.08,88.08,431.60K,0.05%
12/14/2015,88.73,88.54,88.99,87.67,492.44K,-0.02%
12/15/2015,89.65,89.23,90.26,88.8,460.67K,1.04%
12/16/2015,90.96,90.01,91.21,89.82,346.10K,1.46%
12/17/2015,90.86,91.14,92.02,90.64,553.21K,-0.11%
12/18/2015,90.5,90.97,91.08,89.5,607.52K,-0.40%
12/21/2015,91.24,91.19,91.25,90.46,758.05K,0.82%
12/22/2015,90.95,91.47,91.74,90.84,363.43K,-0.32%
12/23/2015,91.18,91.25,91.48,90.65,213.94K,0.25%
12/24/2015,90.98,91.25,91.45,90.29,94.68K,-0.22%
12/28/2015,91.76,90.83,91.82,90.47,211.43K,0.86%
12/29/2015,92,91.41,92.75,91.2,365.53K,0.26%
12/30/2015,91.39,91.91,92.33,91.19,172.08K,-0.66%
12/31/2015,90.36,91.45,91.75,90.33,386.05K,-1.13%
1/4/2016,89.11,89.67,89.71,88.46,522.79K,-1.38%
1/5/2016,90.34,89.22,90.72,89.12,213.65K,1.38%
1/6/2016,89.73,89.71,90.53,89.29,195.74K,-0.68%
1/7/2016,86.76,88.09,88.82,86.76,354.67K,-3.31%
1/8/2016,85.57,87.13,87.62,85.51,354.10K,-1.37%
1/11/2016,84.5,85.55,86.14,84.43,752.02K,-1.25%
1/12/2016,83.54,84.99,85,83.05,595.12K,-1.14%
1/13/2016,81.28,83.71,84.08,81.16,481.85K,-2.71%
1/14/2016,81.01,81.45,81.87,80.23,657.20K,-0.33%
1/15/2016,80.16,79.92,80.63,79.35,729.55K,-1.05%
1/19/2016,80.37,82.75,82.75,80,732.77K,0.26%
1/20/2016,76.45,79.41,79.49,74.96,892.31K,-4.88%
1/21/2016,76.42,76.94,77.64,76.3,753.22K,-0.04%
1/22/2016,78.3,77.31,78.5,77.15,451.09K,2.46%
1/25/2016,77.47,78.26,79.4,77.35,417.22K,-1.06%
1/26/2016,78.67,77.72,79.02,77.72,611.08K,1.55%
1/27/2016,77.82,78.31,78.78,77.49,386.91K,-1.08%
1/28/2016,77.66,78.24,79.02,77.12,695.13K,-0.21%
1/29/2016,79.18,78.55,79.61,77.66,858.01K,1.96%
2/1/2016,78.15,78.27,79.59,78.06,714.43K,-1.30%
2/2/2016,76.26,78.9,79.87,76.21,594.64K,-2.42%
2/3/2016,76.2,76.58,76.89,75.22,475.44K,-0.08%
2/4/2016,76.91,76.06,78.09,75.89,443.00K,0.93%
2/5/2016,76.55,76.57,77.22,76.19,594.91K,-0.47%
2/8/2016,74.61,76.16,76.23,73.71,391.56K,-2.53%
2/9/2016,72.1,73.86,74.17,72.07,473.08K,-3.36%
2/10/2016,72.85,72.48,73.34,71.93,451.29K,1.04%
2/11/2016,71.65,72.25,72.51,71.33,712.42K,-1.65%
2/12/2016,71.85,72.68,72.85,70.69,438.58K,0.28%
2/16/2016,74,72.33,74.39,71.96,537.39K,2.99%
2/17/2016,74.34,74.1,75.53,74.01,333.77K,0.46%
2/18/2016,74.76,74.44,75.68,73.64,571.66K,0.56%
2/19/2016,74.97,74.32,75.64,74.08,268.24K,0.28%
2/22/2016,76.3,75.73,76.53,75.65,274.06K,1.77%
2/23/2016,76.3,75.92,77.01,74.52,364.78K,0.00%
2/24/2016,76.3,75.72,76.49,75.24,221.80K,0.00%
2/25/2016,78.5,76.7,78.66,76.7,475.34K,2.88%
2/26/2016,78.74,78.34,79.33,77.85,433.15K,0.31%
2/29/2016,79.16,78.75,79.35,78.28,619.16K,0.53%
3/1/2016,81.29,79.64,81.32,79.2,423.35K,2.69%
3/2/2016,81.14,80.96,81.3,80.28,365.16K,-0.18%
3/3/2016,82.73,81.05,82.74,80.67,330.54K,1.96%
3/4/2016,83.67,82.5,83.69,82.04,360.67K,1.14%
3/7/2016,83.37,83.56,83.65,81.03,309.70K,-0.36%
3/8/2016,83.08,83.4,83.74,82.41,450.93K,-0.35%
3/9/2016,83.65,83.22,84,82.69,273.66K,0.69%
3/10/2016,83.96,84.27,84.54,83.1,328.53K,0.37%
3/11/2016,85.4,84.61,85.51,83.91,513.37K,1.72%
3/14/2016,85.76,85.32,85.8,83.91,263.23K,0.42%
3/15/2016,86.98,85.09,87.35,85.09,458.31K,1.42%
3/16/2016,87.57,86.54,87.63,85.83,251.31K,0.68%
3/17/2016,89.34,87.75,89.51,87.44,312.02K,2.02%
3/18/2016,88.32,88.76,90.04,88.21,983.23K,-1.14%
3/21/2016,88,88,88.71,87.1,623.52K,-0.36%
3/22/2016,88.58,87.44,88.58,87.25,560.93K,0.66%
3/23/2016,88.5,88.21,88.7,87.61,856.43K,-0.09%
3/24/2016,88.52,88.11,88.52,87.45,463.08K,0.02%
3/28/2016,90.07,88.68,90.16,88.22,551.36K,1.75%
3/29/2016,90.88,89.3,90.93,88.79,519.61K,0.90%
3/30/2016,90.35,91.12,91.25,90.02,259.68K,-0.58%
3/31/2016,90.89,90.31,91.14,90.12,351.87K,0.60%
4/1/2016,90.56,90.43,90.83,89.7,353.89K,-0.36%
4/4/2016,91.02,90.79,91.12,90.23,291.37K,0.51%
4/5/2016,91,90.51,91.09,90.3,380.45K,-0.02%
4/6/2016,90.34,90.8,90.89,89.64,323.10K,-0.73%
4/7/2016,89.79,90.03,90.55,89.43,382.69K,-0.61%
4/8/2016,90.97,90.32,91.8,90.24,306.67K,1.31%
4/11/2016,90.79,91.12,91.75,90.78,200.94K,-0.20%
4/12/2016,92.53,91.13,92.88,91.05,479.67K,1.92%
4/13/2016,92.05,92.76,92.76,91.44,440.40K,-0.52%
4/14/2016,92.41,92.13,92.59,91.18,303.21K,0.39%
4/15/2016,93.86,92.48,94,92.33,452.51K,1.57%
4/18/2016,93.79,93.85,94.2,93.38,235.03K,-0.07%
4/19/2016,93.81,93.92,94.49,93.32,230.03K,0.02%
4/20/2016,92.01,93.77,93.77,91.83,413.48K,-1.92%
4/21/2016,91.09,92.11,93.33,90.34,525.13K,-1.00%
4/22/2016,92.7,91.35,93.23,90.83,655.95K,1.77%
4/25/2016,93.21,92.41,93.41,91.95,485.04K,0.55%
4/26/2016,93.48,93.4,94.18,93.01,342.44K,0.29%
4/27/2016,93.73,93.63,94.1,92.48,324.81K,0.27%
4/28/2016,93.84,93.15,94.1,92.85,294.92K,0.12%
4/29/2016,92.95,93.28,93.83,92.37,1.17M,-0.95%
5/2/2016,94.16,92.73,94.98,92.41,973.76K,1.30%
5/3/2016,93.69,93.05,93.91,92.47,574.62K,-0.50%
5/4/2016,95.4,92.65,95.52,92.65,621.95K,1.83%
5/5/2016,95.61,95.19,95.66,94.61,513.76K,0.22%
5/6/2016,95.65,95.4,95.72,93.74,471.78K,0.04%
5/9/2016,96.46,95.99,96.73,95.36,560.79K,0.85%
5/10/2016,96.03,96.55,96.69,95.57,662.24K,-0.45%
5/11/2016,93.98,96,96,93.57,595.75K,-2.13%
